systems_impacted,num_files_changed,deployment_hour,deployment_day,engineer_experience,historical_failures,dependency_count,rollback_required,test_coverage,change_type,change_failed
12,31,8,Sunday,11,1,11,1,66,Infrastructure,1
1,70,2,Monday,3,3,0,0,88,Application,0
1,91,9,Tuesday,2,0,9,0,48,Database,0
10,56,14,Friday,6,4,0,1,41,Database,0
3,89,19,Saturday,11,3,7,0,45,Infrastructure,0
10,93,20,Saturday,3,0,2,0,70,Database,0
3,28,16,Saturday,4,1,10,1,64,Database,0
12,16,22,Sunday,6,5,6,0,55,Infrastructure,1
8,54,23,Thursday,12,4,9,0,84,Application,1
9,53,5,Wednesday,13,4,4,0,45,Database,0
14,12,2,Monday,12,4,1,1,62,Database,1
11,20,17,Wednesday,5,2,10,1,86,Application,1
12,82,4,Wednesday,4,5,6,0,96,Infrastructure,1
1,34,12,Thursday,13,0,6,0,44,Database,0
14,53,0,Monday,14,3,2,0,56,Database,0
11,64,16,Tuesday,12,1,5,1,48,Infrastructure,1
2,23,2,Saturday,4,4,4,0,65,Database,0
10,27,18,Friday,2,4,0,1,52,Application,0
2,17,20,Wednesday,12,4,0,0,46,Database,0
4,48,19,Thursday,13,0,1,1,87,Database,0
2,21,21,Thursday,10,1,6,1,79,Database,0
7,50,11,Friday,13,0,2,0,57,Application,0
13,40,7,Friday,4,1,8,1,76,Application,1
9,95,7,Sunday,12,3,2,0,84,Network,0
7,3,14,Monday,8,2,9,1,63,Database,1
12,17,10,Wednesday,5,1,3,0,94,Application,0
6,61,19,Wednesday,14,5,10,1,71,Database,1
10,50,0,Friday,14,0,7,1,46,Infrastructure,1
1,90,15,Saturday,14,0,3,1,59,Infrastructure,0
11,87,13,Sunday,11,0,6,1,84,Database,0
10,6,6,Tuesday,10,2,10,0,73,Infrastructure,1
9,28,5,Wednesday,10,1,4,1,97,Application,0
5,72,20,Thursday,8,1,5,1,58,Database,0
11,55,3,Saturday,6,1,7,1,85,Database,0
5,58,21,Friday,12,1,3,1,53,Database,0
6,45,7,Wednesday,10,4,5,1,71,Network,1
9,72,21,Monday,5,4,9,0,48,Network,1
13,19,18,Friday,4,5,1,0,75,Network,0
8,29,2,Thursday,10,0,8,0,88,Database,0
8,23,3,Monday,9,4,11,1,65,Database,1
14,32,12,Sunday,10,1,8,0,59,Network,1
8,10,20,Friday,14,1,11,0,68,Infrastructure,0
1,91,1,Friday,5,4,9,1,55,Application,1
1,49,10,Wednesday,10,3,9,0,70,Infrastructure,0
8,65,15,Monday,11,5,5,1,63,Network,1
5,29,9,Sunday,6,0,5,0,69,Application,0
9,59,14,Friday,7,2,9,0,47,Network,1
2,45,9,Saturday,11,5,6,0,65,Application,0
9,67,1,Thursday,12,0,3,0,54,Application,0
12,51,5,Monday,11,0,6,1,97,Application,0
14,95,13,Saturday,13,0,9,0,89,Network,0
8,11,1,Wednesday,1,5,0,1,49,Network,0
9,86,9,Tuesday,9,5,6,1,75,Application,1
4,82,16,Sunday,12,4,11,0,78,Database,0
1,99,7,Friday,8,0,0,1,63,Database,0
1,6,15,Tuesday,12,1,10,1,88,Database,0
5,67,13,Friday,11,0,7,1,47,Database,0
2,62,9,Saturday,5,1,9,1,40,Infrastructure,0
14,5,12,Wednesday,3,4,5,0,93,Infrastructure,1
8,9,0,Wednesday,5,4,0,1,92,Database,0
10,28,9,Wednesday,5,0,10,1,49,Network,1
11,83,21,Wednesday,9,5,11,0,86,Database,1
5,92,11,Monday,7,1,0,1,62,Application,0
5,91,16,Monday,13,1,11,1,77,Application,0
2,77,23,Friday,2,1,3,1,49,Network,0
7,38,13,Monday,5,1,6,1,72,Application,1
13,43,4,Friday,9,2,4,0,70,Database,0
8,21,18,Sunday,14,4,4,0,77,Database,0
10,91,4,Monday,11,1,7,0,52,Network,0
13,62,14,Monday,13,2,1,1,74,Network,0
1,46,12,Monday,2,2,3,0,83,Network,0
2,70,16,Sunday,8,4,3,0,86,Infrastructure,0
10,38,0,Thursday,12,3,10,1,71,Application,1
4,49,13,Sunday,3,0,7,1,61,Application,0
5,75,3,Wednesday,4,4,5,1,46,Infrastructure,0
13,81,8,Sunday,2,3,9,1,45,Application,1
2,39,16,Thursday,9,5,8,1,80,Network,1
1,71,2,Monday,6,0,9,0,55,Application,0
9,30,12,Monday,9,0,8,1,51,Database,0
14,21,11,Thursday,14,0,3,1,48,Infrastructure,1
1,1,15,Saturday,11,2,9,1,79,Infrastructure,0
13,89,3,Friday,13,1,6,0,44,Application,1
4,32,17,Wednesday,13,0,2,1,97,Infrastructure,0
2,8,22,Sunday,8,1,5,0,42,Application,0
11,69,2,Friday,12,0,0,0,75,Application,0
4,30,16,Saturday,9,2,4,1,82,Database,0
8,8,0,Wednesday,5,5,5,0,49,Database,0
8,19,18,Tuesday,6,0,11,1,47,Application,0
11,59,21,Wednesday,7,4,11,0,48,Infrastructure,1
12,55,3,Sunday,5,3,11,1,52,Infrastructure,1
9,30,16,Friday,1,0,4,1,95,Database,0
13,79,6,Wednesday,9,3,6,1,97,Application,1
11,36,1,Tuesday,2,3,11,0,58,Application,1
12,55,11,Tuesday,7,2,3,0,62,Database,0
5,44,4,Monday,12,5,4,0,82,Application,0
7,27,15,Sunday,8,3,3,0,63,Database,0
3,77,7,Tuesday,8,2,8,1,42,Application,0
10,78,22,Thursday,1,5,1,0,72,Infrastructure,1
4,54,7,Friday,10,0,0,0,62,Database,0
10,48,12,Thursday,7,1,3,0,53,Application,0
9,30,13,Saturday,9,2,11,0,58,Application,1
10,39,10,Thursday,11,3,11,0,72,Database,1
10,13,5,Friday,14,3,11,0,62,Network,1
14,16,15,Saturday,14,0,5,0,66,Network,0
12,44,22,Thursday,11,2,9,0,51,Application,1
1,71,21,Thursday,3,0,7,0,85,Application,0
2,27,14,Sunday,8,2,3,1,86,Application,0
5,45,15,Saturday,8,1,0,1,46,Network,0
3,35,12,Thursday,9,4,8,1,75,Database,1
2,79,11,Tuesday,8,0,2,0,85,Network,0
1,28,17,Friday,5,3,5,1,57,Infrastructure,0
10,99,17,Friday,5,0,9,1,55,Network,1
3,7,13,Friday,3,2,7,1,97,Network,0
1,62,1,Thursday,12,0,10,1,53,Application,0
12,51,21,Tuesday,6,1,4,1,60,Database,0
1,46,1,Friday,10,2,10,1,82,Database,1
12,20,2,Wednesday,3,5,6,1,66,Network,1
1,96,23,Friday,14,3,10,0,64,Application,1
8,38,7,Monday,2,3,10,0,77,Database,1
3,61,10,Wednesday,7,2,9,0,54,Application,0
11,32,11,Friday,10,5,8,1,49,Network,1
1,26,3,Thursday,3,1,0,0,69,Database,0
7,58,8,Friday,13,0,10,0,83,Infrastructure,0
10,39,23,Tuesday,4,4,7,1,48,Network,1
3,20,16,Tuesday,14,3,1,1,67,Network,0
8,82,23,Friday,11,1,0,1,88,Infrastructure,0
4,50,15,Sunday,10,1,3,1,57,Network,0
4,79,16,Thursday,8,1,5,0,50,Infrastructure,0
5,52,14,Thursday,14,0,7,0,77,Infrastructure,0
6,86,19,Thursday,1,1,0,1,90,Network,0
7,22,21,Friday,9,1,0,1,41,Infrastructure,0
14,53,6,Friday,14,2,9,1,61,Infrastructure,1
14,85,9,Monday,6,2,1,0,62,Network,0
4,66,3,Tuesday,2,1,8,1,59,Network,0
8,43,23,Sunday,3,1,11,0,84,Infrastructure,1
13,82,23,Wednesday,5,2,3,1,68,Application,1
6,23,13,Wednesday,11,0,6,0,65,Network,0
14,77,13,Tuesday,12,2,2,0,80,Network,0
1,64,13,Saturday,6,2,10,1,98,Application,0
1,9,13,Monday,9,2,0,1,51,Network,0
9,7,21,Tuesday,2,2,0,1,87,Application,0
10,41,19,Monday,5,4,8,0,68,Database,1
6,54,17,Saturday,7,3,3,0,58,Network,0
10,65,14,Monday,11,0,10,1,73,Network,1
8,2,22,Thursday,12,5,2,1,87,Database,1
13,4,18,Tuesday,11,0,4,0,66,Network,0
7,78,12,Wednesday,7,1,0,1,69,Infrastructure,0
12,32,11,Friday,4,4,2,1,76,Infrastructure,1
6,2,18,Saturday,3,1,3,0,70,Database,0
4,64,18,Saturday,13,0,11,0,67,Infrastructure,0
7,14,19,Friday,8,0,5,0,64,Database,0
9,20,1,Tuesday,13,5,8,0,88,Infrastructure,1
14,89,20,Sunday,2,5,2,0,45,Network,1
11,49,2,Friday,5,1,3,1,95,Infrastructure,0
10,8,9,Monday,12,3,4,0,46,Network,0
10,92,4,Friday,10,1,7,0,45,Infrastructure,1
14,63,11,Monday,5,3,8,1,74,Database,1
7,46,6,Monday,1,3,2,1,64,Infrastructure,0
1,21,8,Wednesday,7,2,2,0,60,Network,0
10,87,1,Friday,4,0,6,0,86,Database,0
9,32,9,Sunday,10,2,8,0,99,Infrastructure,0
13,8,5,Wednesday,12,0,0,0,87,Application,0
4,95,11,Sunday,2,2,0,1,56,Application,0
3,16,5,Friday,8,3,11,1,80,Database,1
4,40,2,Sunday,4,2,1,0,65,Application,0
4,27,9,Monday,1,4,5,1,80,Application,0
13,18,8,Sunday,8,2,2,1,56,Infrastructure,0
10,35,19,Friday,13,5,11,0,100,Infrastructure,1
11,52,4,Saturday,11,5,7,1,46,Network,1
2,15,2,Saturday,7,2,4,0,64,Infrastructure,0
14,63,4,Wednesday,3,2,2,1,73,Database,0
12,53,7,Thursday,3,4,7,0,65,Network,1
14,91,7,Saturday,7,0,7,0,45,Network,0
1,81,13,Sunday,2,2,1,0,49,Infrastructure,0
12,66,23,Wednesday,5,0,4,1,56,Network,0
10,31,21,Sunday,7,5,2,1,53,Network,1
12,61,16,Thursday,6,1,6,1,42,Infrastructure,1
1,64,10,Tuesday,10,3,1,0,98,Database,0
13,98,15,Wednesday,7,1,8,1,87,Infrastructure,1
14,34,5,Saturday,2,4,1,1,55,Application,1
8,55,10,Saturday,7,4,10,0,44,Network,1
14,59,9,Friday,2,0,1,0,87,Infrastructure,0
2,3,22,Thursday,7,0,5,0,62,Database,0
12,17,8,Saturday,14,2,2,1,66,Database,0
10,78,23,Friday,8,1,2,0,44,Network,0
5,78,23,Thursday,10,0,9,0,95,Application,0
12,46,14,Wednesday,8,5,1,1,76,Infrastructure,1
4,38,6,Wednesday,5,0,4,1,77,Application,0
8,35,17,Friday,7,5,11,1,57,Infrastructure,1
2,1,0,Wednesday,11,0,10,0,51,Database,0
10,29,14,Friday,8,3,4,0,60,Database,1
9,4,1,Monday,4,0,6,1,46,Network,1
7,61,21,Sunday,2,3,7,0,56,Application,0
13,97,1,Thursday,7,4,7,0,81,Database,1
7,17,9,Friday,13,2,11,1,48,Network,1
1,28,19,Thursday,1,1,2,1,80,Database,0
14,50,14,Monday,12,0,5,0,63,Infrastructure,0
12,90,9,Thursday,2,3,11,1,50,Application,1
2,8,18,Friday,10,0,4,0,64,Application,0
4,34,21,Sunday,7,0,3,1,85,Infrastructure,0
4,59,12,Sunday,12,3,9,1,76,Infrastructure,1
11,18,23,Wednesday,12,0,5,0,46,Application,0
14,95,10,Sunday,10,1,3,0,56,Network,0
3,59,21,Sunday,13,5,7,0,94,Network,0
7,27,1,Thursday,1,5,8,1,80,Database,1
12,16,20,Thursday,7,5,0,0,58,Network,0
8,10,12,Saturday,5,5,11,1,96,Application,1
2,76,21,Saturday,14,4,0,0,60,Network,0
4,22,21,Monday,11,2,3,0,84,Infrastructure,0
14,16,20,Tuesday,3,0,5,0,48,Application,0
3,12,0,Sunday,11,3,7,0,84,Database,0
2,75,4,Wednesday,2,1,11,0,85,Application,0
12,84,20,Sunday,7,0,11,0,47,Application,0
13,51,21,Friday,9,4,0,0,85,Network,1
14,1,6,Monday,9,4,2,0,84,Network,0
6,27,12,Friday,14,3,11,1,66,Network,1
13,67,12,Friday,10,0,3,1,62,Database,1
4,12,19,Thursday,10,5,9,1,49,Database,1
6,30,22,Monday,8,0,1,0,93,Database,0
2,9,20,Monday,2,0,8,1,41,Database,0
12,53,5,Saturday,1,4,2,1,83,Infrastructure,1
4,61,19,Wednesday,8,0,3,0,87,Application,0
11,54,11,Tuesday,2,5,3,0,46,Network,1
6,37,7,Friday,4,0,0,1,41,Application,0
14,65,8,Sunday,12,0,4,1,55,Application,0
5,42,17,Wednesday,4,0,4,1,93,Application,0
3,49,10,Sunday,2,5,1,1,45,Network,0
8,4,19,Saturday,4,5,0,0,55,Application,0
7,64,10,Wednesday,7,3,4,0,64,Infrastructure,0
3,79,23,Friday,6,4,4,1,84,Network,1
6,51,23,Thursday,10,2,6,1,49,Infrastructure,1
4,91,14,Thursday,6,3,10,1,98,Network,0
11,72,8,Friday,4,5,9,1,91,Application,1
5,60,2,Saturday,2,0,9,0,48,Application,0
11,87,16,Saturday,5,2,1,0,71,Application,0
5,79,16,Monday,11,1,11,1,71,Infrastructure,0
7,91,2,Tuesday,13,2,7,0,41,Application,1
11,31,18,Sunday,3,3,4,1,60,Database,1
5,72,8,Thursday,3,4,4,1,87,Infrastructure,0
11,94,16,Tuesday,4,3,8,1,42,Database,1
3,58,22,Wednesday,11,4,1,0,93,Network,0
10,82,17,Sunday,11,4,9,0,73,Database,1
5,4,22,Sunday,5,5,10,1,68,Database,1
7,22,14,Sunday,11,4,1,1,81,Infrastructure,0
5,3,0,Wednesday,2,1,4,0,96,Network,0
5,79,9,Friday,6,2,0,0,59,Database,0
9,99,7,Friday,6,3,10,1,62,Application,1
3,47,9,Friday,8,3,4,1,76,Application,0
13,38,1,Sunday,2,4,4,1,47,Network,1
6,33,18,Saturday,8,5,7,1,83,Database,1
1,78,13,Thursday,8,1,5,0,75,Infrastructure,0
10,48,7,Tuesday,4,1,10,0,53,Network,1
5,65,18,Wednesday,7,0,5,0,62,Network,0
8,26,0,Tuesday,13,1,4,0,66,Network,0
5,8,15,Thursday,7,4,4,0,54,Network,0
9,50,23,Sunday,1,4,7,0,92,Application,1
11,80,14,Tuesday,14,2,0,1,74,Infrastructure,0
6,38,19,Sunday,13,4,8,0,95,Application,0
8,10,23,Tuesday,14,2,5,1,61,Network,1
10,42,4,Saturday,1,1,8,0,86,Infrastructure,0
8,37,2,Friday,8,0,1,0,75,Application,0
13,26,16,Saturday,11,5,2,0,54,Database,1
3,92,9,Saturday,1,3,0,0,96,Database,0
7,12,4,Sunday,3,4,4,1,71,Network,1
14,84,10,Tuesday,6,1,1,1,80,Database,0
7,49,5,Tuesday,8,4,10,1,57,Infrastructure,1
14,14,3,Saturday,5,2,0,0,97,Network,0
10,46,6,Tuesday,5,1,8,0,84,Database,0
12,35,18,Saturday,4,3,10,0,70,Infrastructure,1
6,29,6,Monday,14,2,8,1,80,Application,0
12,12,13,Saturday,4,1,5,1,75,Application,0
7,82,16,Wednesday,7,5,10,0,64,Infrastructure,1
14,44,22,Wednesday,6,5,10,0,84,Database,1
2,66,16,Tuesday,8,3,7,1,49,Infrastructure,0
9,2,12,Saturday,11,5,10,0,79,Infrastructure,1
10,59,0,Saturday,14,2,11,1,53,Infrastructure,1
10,17,1,Friday,6,3,8,0,87,Application,1
1,10,17,Sunday,11,1,4,1,65,Application,0
1,18,3,Friday,10,2,1,1,58,Application,0
3,22,12,Friday,7,5,3,1,69,Database,0
14,83,0,Saturday,10,0,2,1,97,Network,0
3,58,3,Saturday,14,4,9,1,78,Application,0
1,53,1,Wednesday,10,5,6,0,51,Application,0
12,1,3,Thursday,5,0,9,0,70,Infrastructure,0
7,88,15,Tuesday,6,3,9,1,84,Database,1
4,61,3,Wednesday,1,1,9,1,86,Infrastructure,0
10,89,8,Friday,3,4,7,0,86,Infrastructure,1
13,31,16,Wednesday,12,1,4,1,57,Infrastructure,0
2,31,20,Wednesday,8,3,1,1,41,Infrastructure,0
10,66,22,Wednesday,3,1,11,1,53,Application,1
5,19,19,Friday,14,2,8,1,59,Database,1
6,53,20,Thursday,1,2,0,0,97,Application,0
9,76,1,Monday,3,5,4,0,78,Network,0
4,74,2,Tuesday,12,5,11,0,59,Infrastructure,1
2,95,22,Tuesday,4,5,11,0,73,Application,1
5,22,14,Sunday,8,5,2,1,99,Database,0
3,23,6,Wednesday,9,3,7,0,73,Network,0
2,87,3,Thursday,4,1,7,0,76,Application,0
12,15,11,Friday,13,5,11,0,42,Application,1
1,26,0,Monday,12,3,11,1,74,Network,1
10,3,16,Monday,7,4,0,1,72,Database,0
2,87,3,Wednesday,1,5,3,0,58,Network,0
6,20,3,Wednesday,9,1,11,0,70,Network,0
8,40,21,Friday,11,2,9,1,91,Infrastructure,1
13,39,22,Sunday,12,0,7,1,83,Infrastructure,1
3,72,8,Friday,4,2,8,0,61,Network,0
11,18,20,Saturday,14,1,8,0,66,Infrastructure,0
9,41,9,Friday,14,1,1,0,77,Database,0
12,70,18,Wednesday,9,1,8,1,67,Application,0
9,27,18,Thursday,14,1,7,0,60,Network,0
2,15,14,Wednesday,3,5,10,0,59,Infrastructure,0
8,37,21,Sunday,11,4,10,0,77,Database,1
10,58,16,Wednesday,13,0,8,0,52,Database,0
11,5,6,Monday,5,5,8,0,68,Database,1
12,73,2,Friday,1,2,2,1,60,Network,0
5,7,4,Tuesday,11,4,4,1,81,Infrastructure,0
4,41,15,Friday,3,3,10,1,72,Database,1
10,84,22,Saturday,5,1,2,1,71,Infrastructure,1
5,10,6,Thursday,6,2,5,1,87,Application,0
4,62,15,Thursday,13,3,9,1,85,Database,1
8,26,8,Friday,8,0,4,1,67,Database,0
4,68,0,Friday,1,2,1,1,89,Infrastructure,0
13,24,2,Wednesday,3,4,2,1,53,Infrastructure,1
10,78,7,Tuesday,1,5,6,0,96,Infrastructure,1
12,41,17,Sunday,5,3,9,0,81,Application,1
13,65,23,Wednesday,8,2,9,1,91,Network,1
14,17,23,Monday,4,5,11,1,61,Infrastructure,1
6,24,17,Monday,13,5,4,0,76,Database,0
2,27,23,Thursday,11,5,2,0,73,Application,0
5,7,18,Thursday,9,4,3,0,56,Infrastructure,0
6,73,6,Tuesday,6,1,5,1,72,Infrastructure,0
5,99,19,Thursday,6,2,7,0,72,Database,0
12,12,5,Saturday,11,5,11,1,77,Database,1
2,85,10,Monday,5,1,6,1,65,Infrastructure,0
14,3,4,Tuesday,13,5,11,0,78,Application,1
7,79,11,Monday,10,3,2,1,46,Infrastructure,0
4,85,0,Friday,5,3,1,0,64,Network,0
8,10,18,Friday,11,3,2,0,87,Application,0
7,33,10,Tuesday,7,1,4,0,90,Database,0
7,46,14,Wednesday,8,1,6,0,69,Database,0
9,59,15,Saturday,7,5,7,0,80,Application,1
1,52,2,Sunday,1,4,5,0,72,Application,0
10,6,10,Saturday,1,2,1,0,89,Database,0
6,2,10,Sunday,10,4,10,0,78,Network,1
6,29,9,Thursday,6,1,1,1,67,Application,0
6,40,1,Sunday,3,2,9,0,57,Database,1
13,97,19,Tuesday,13,3,10,1,49,Infrastructure,1
12,61,4,Saturday,12,4,4,0,98,Application,0
6,68,22,Sunday,9,4,10,1,91,Network,1
12,68,22,Thursday,11,4,4,0,41,Application,1
10,29,7,Monday,7,1,0,1,82,Network,0
7,62,12,Sunday,2,2,0,1,89,Database,0
14,60,14,Wednesday,12,3,8,1,82,Application,1
10,84,1,Thursday,14,1,6,1,53,Application,1
6,41,11,Friday,3,3,7,0,52,Network,1
1,87,23,Sunday,8,0,11,1,40,Network,0
3,82,7,Friday,13,0,4,1,71,Infrastructure,0
2,89,20,Monday,14,3,2,0,64,Network,0
6,65,18,Tuesday,1,0,2,1,49,Database,0
8,64,22,Thursday,5,2,11,0,54,Application,1
3,79,0,Sunday,10,2,2,0,90,Network,0
10,63,7,Sunday,1,1,0,1,68,Infrastructure,0
8,98,9,Monday,12,3,10,0,56,Infrastructure,1
8,48,12,Sunday,9,1,10,0,81,Network,0
5,20,4,Friday,7,2,2,0,93,Infrastructure,0
8,37,21,Sunday,5,2,1,1,79,Application,0
6,64,8,Sunday,6,2,7,1,62,Database,0
5,91,9,Friday,11,4,9,1,46,Infrastructure,1
9,86,13,Friday,3,0,9,1,89,Network,1
14,5,23,Wednesday,3,1,5,1,98,Network,1
7,34,10,Wednesday,7,1,4,0,75,Application,0
8,39,13,Friday,7,2,0,0,45,Database,0
1,67,2,Saturday,7,4,1,1,41,Network,0
11,81,20,Tuesday,2,1,1,1,84,Database,0
2,62,15,Wednesday,2,5,6,0,71,Infrastructure,0
8,88,19,Thursday,11,1,11,0,92,Application,0
12,24,16,Wednesday,12,4,6,0,83,Infrastructure,1
9,3,4,Thursday,5,2,5,1,44,Database,0
4,71,6,Wednesday,4,4,7,0,58,Network,0
12,89,16,Friday,7,0,3,1,41,Network,0
10,67,19,Sunday,3,1,8,1,82,Application,1
11,79,21,Thursday,5,0,7,0,62,Infrastructure,0
10,93,10,Sunday,2,1,2,0,79,Database,0
14,50,11,Sunday,1,0,2,1,43,Network,0
9,29,23,Tuesday,9,1,11,1,43,Network,1
4,74,1,Wednesday,13,5,11,0,50,Application,1
10,32,18,Wednesday,4,2,8,0,85,Application,0
10,87,4,Friday,8,5,8,1,80,Infrastructure,1
10,39,10,Thursday,13,3,10,0,59,Network,1
9,9,22,Saturday,12,4,4,1,97,Infrastructure,1
11,14,18,Friday,7,1,9,0,53,Database,1
7,68,6,Sunday,14,4,0,0,99,Infrastructure,0
2,64,20,Thursday,12,1,2,1,74,Application,0
9,20,21,Wednesday,1,3,10,0,98,Infrastructure,0
4,28,5,Wednesday,10,2,4,0,84,Application,0
8,14,10,Wednesday,11,2,3,1,53,Network,0
14,44,13,Wednesday,7,4,3,1,88,Database,1
7,98,3,Monday,2,5,0,0,42,Network,0
13,77,7,Wednesday,3,3,5,1,54,Infrastructure,1
7,95,8,Wednesday,14,4,11,0,60,Network,1
8,97,1,Saturday,1,2,9,1,100,Application,0
1,39,10,Saturday,7,0,10,1,41,Network,0
5,28,19,Thursday,3,4,3,1,60,Database,0
2,64,21,Sunday,6,1,0,0,96,Application,0
2,89,6,Wednesday,12,2,9,0,49,Database,0
1,32,3,Wednesday,13,1,5,0,66,Infrastructure,0
5,9,23,Thursday,7,3,4,1,93,Database,0
2,28,13,Sunday,3,5,4,1,86,Application,0
4,95,23,Wednesday,2,5,1,0,58,Application,0
3,17,0,Wednesday,9,2,0,0,92,Database,0
3,87,23,Friday,9,2,6,1,51,Network,1
2,77,11,Monday,7,5,4,0,88,Infrastructure,0
13,55,18,Thursday,14,4,2,0,55,Application,0
6,10,4,Friday,5,5,5,0,47,Infrastructure,1
2,80,7,Saturday,4,5,2,1,96,Network,0
14,6,10,Sunday,4,4,5,0,76,Database,1
14,48,21,Tuesday,1,1,5,1,64,Database,0
8,75,3,Tuesday,4,4,8,0,63,Application,1
8,67,14,Saturday,7,0,7,0,86,Application,0
13,92,19,Monday,14,2,0,1,79,Infrastructure,0
14,41,11,Sunday,5,5,6,1,57,Network,1
12,79,19,Sunday,9,3,10,1,60,Database,1
5,60,21,Tuesday,4,2,8,0,99,Infrastructure,0
10,77,22,Monday,11,5,1,0,47,Infrastructure,1
7,42,20,Tuesday,3,1,8,0,58,Infrastructure,0
4,81,9,Tuesday,6,5,5,0,88,Network,0
1,71,23,Sunday,4,4,2,0,69,Database,0
11,28,15,Friday,11,2,7,0,66,Database,0
2,13,22,Sunday,13,4,6,1,75,Network,0
10,81,7,Tuesday,2,5,11,1,75,Network,1
10,15,19,Sunday,5,1,7,0,65,Infrastructure,0
4,36,7,Saturday,14,4,7,1,59,Infrastructure,0
1,92,5,Monday,13,3,6,1,91,Infrastructure,0
13,15,2,Wednesday,4,5,0,0,80,Network,0
8,75,7,Sunday,5,1,9,1,98,Database,0
9,56,22,Sunday,12,2,9,0,53,Database,1
4,95,9,Wednesday,9,2,9,1,72,Database,0
10,4,4,Wednesday,4,3,7,0,48,Infrastructure,1
3,99,10,Monday,6,0,4,1,62,Database,0
2,98,3,Monday,4,4,1,1,84,Infrastructure,0
5,52,16,Wednesday,1,5,1,0,69,Network,0
14,91,2,Saturday,2,2,1,0,92,Application,0
3,10,17,Tuesday,6,5,8,1,89,Network,0
10,94,7,Wednesday,8,3,4,0,81,Infrastructure,0
7,45,23,Thursday,9,4,2,1,67,Database,1
11,84,11,Sunday,4,1,5,0,97,Application,0
6,29,20,Monday,6,5,8,1,70,Application,1
1,53,15,Thursday,3,3,10,1,65,Application,1
12,29,13,Thursday,12,1,8,0,75,Network,0
8,23,20,Monday,9,1,8,0,98,Application,0
2,57,15,Sunday,8,1,10,1,86,Infrastructure,0
5,50,3,Wednesday,12,4,9,0,75,Infrastructure,1
9,21,0,Saturday,1,0,10,1,91,Network,0
8,43,0,Friday,13,5,3,0,50,Database,0
2,10,21,Thursday,2,1,4,0,51,Database,0
9,76,14,Wednesday,10,2,11,0,84,Network,1
5,30,19,Friday,14,4,0,0,41,Database,0
10,51,19,Sunday,9,4,10,1,79,Database,1
14,33,2,Thursday,10,1,9,0,43,Application,1
6,18,13,Wednesday,3,2,5,1,71,Network,0
13,78,8,Thursday,14,3,1,1,80,Network,0
3,22,18,Wednesday,3,4,6,1,73,Database,0
13,64,7,Sunday,10,1,3,0,94,Database,0
3,21,1,Saturday,9,5,3,1,44,Network,0
10,1,3,Sunday,14,1,8,1,44,Infrastructure,1
8,15,0,Tuesday,3,5,0,0,94,Network,0
11,36,10,Tuesday,10,5,5,0,43,Application,1
10,47,4,Sunday,12,0,1,1,90,Database,0
10,54,1,Monday,11,0,5,0,80,Application,0
12,86,12,Friday,5,3,6,1,51,Network,1
2,32,16,Sunday,6,3,2,1,74,Database,0
11,58,16,Sunday,3,5,3,1,76,Network,1
12,46,17,Thursday,14,3,1,1,73,Network,0
12,54,20,Thursday,10,3,6,0,94,Application,0
2,33,8,Wednesday,8,1,8,1,84,Application,0
13,39,5,Friday,2,1,4,0,67,Infrastructure,0
5,23,19,Thursday,6,1,10,0,98,Database,0
6,43,2,Friday,2,2,4,1,46,Network,1
12,55,7,Sunday,9,5,8,1,99,Database,1
2,2,2,Friday,6,3,7,1,92,Application,0
5,66,0,Tuesday,9,2,0,0,79,Database,0
7,38,19,Thursday,14,4,1,0,96,Infrastructure,0
10,29,12,Thursday,4,5,6,0,100,Network,1
10,67,20,Monday,12,4,2,1,91,Network,0
8,71,4,Friday,3,1,5,1,50,Network,0
12,36,15,Wednesday,2,4,0,1,83,Application,0
7,29,20,Tuesday,8,1,7,0,71,Network,0
8,37,23,Sunday,4,5,1,0,89,Application,0
14,87,15,Monday,2,5,0,1,89,Infrastructure,0
12,45,23,Tuesday,11,3,1,1,71,Network,1
9,16,11,Wednesday,9,2,7,0,98,Database,0
5,31,12,Monday,12,1,9,1,70,Application,0
13,34,3,Tuesday,8,0,4,1,100,Application,0
5,50,8,Wednesday,5,0,11,1,87,Database,1
11,65,15,Saturday,8,3,8,0,59,Database,1
10,82,0,Monday,5,2,11,0,93,Infrastructure,1
4,62,4,Wednesday,13,1,2,1,45,Application,0
13,43,20,Monday,7,3,7,0,89,Infrastructure,1
9,56,4,Thursday,5,2,3,0,88,Database,0
5,15,23,Thursday,13,0,6,1,57,Network,0
14,48,18,Tuesday,5,1,9,1,95,Database,1
2,49,8,Friday,13,2,9,1,60,Database,0
10,81,7,Saturday,4,4,7,1,42,Infrastructure,1
8,44,18,Sunday,13,1,2,1,80,Infrastructure,0
7,10,17,Friday,14,4,2,0,67,Database,0
8,20,14,Sunday,14,5,0,0,67,Infrastructure,0
12,70,3,Sunday,5,5,7,0,71,Application,1
3,8,14,Sunday,7,5,1,0,78,Infrastructure,0
4,45,12,Wednesday,3,3,6,0,63,Infrastructure,0
5,34,17,Monday,4,2,10,1,93,Network,1
6,96,19,Thursday,8,5,6,1,46,Network,1
1,51,4,Friday,6,2,6,1,58,Network,0
4,4,17,Sunday,8,2,3,1,40,Application,0
11,39,7,Thursday,11,2,6,0,72,Infrastructure,0
12,84,0,Sunday,2,1,9,1,72,Infrastructure,1
10,24,18,Saturday,13,4,10,1,50,Network,1
